,Unnamed: 0,Country,Region,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,Country Code,2016_lifeexp,NHLY,2016_co2,2016_ch4,2016_n2o,2016_pop,2016_extcostratio,2016_llpp_who,PCEC,ERHNI,Year,Unnamed: 0,Country,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Generosity,Trust (Government Corruption),Dystopia Residual,Country Code,2017_lifeexp,NHLY,2017_co2,2017_ch4,2017_n2o,2017_pop,2017_extcostratio,2017_llpp_who,PCEC,ERHNI,Year,Unnamed: 0,Country,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Generosity,Trust (Government Corruption),Country Code,2018_lifeexp,NHLY,2018_co2,2018_ch4,2018_n2o,2018_pop,2018_extcostratio,2018_llpp_who,PCEC,ERHNI,Year
68,68,Estonia,Central and Eastern Europe,5.517,1.27964,1.05163,0.68098,0.41511,0.18519,0.08423,1.81985,EST,77.6414634146342,4.014063658536591,15650.0,1070.0,1330.0,1315790.0,2.28817014260387,0.090000004,0.6885000306,2.43865844533582,2016,68,Philippines,5.42999982833862,0.85769921541214,1.25391757488251,0.468009054660797,0.585214674472809,0.193513423204422,0.0993318930268288,1.97260475158691,PHL,70.952,3.05093478202818,136590.0,67430.0,14330.0,105172921.0,0.3792816365676877,1.17,8.9505,-0.3438255060709094,2017,68.0,Turkey,5.483,1.148,1.38,0.686,0.324,0.106,0.109,TUR,77.437,3.7402070999999975,412970.0,47400.0,34380.0,82340090.0,0.9851985613009924,1.58,1.4679362143033854e-07,3.740206955379133,2018
69,69,Jamaica,Latin America and Caribbean,5.51,0.89333,0.96372,0.59469,0.43597,0.04294,0.22245,2.35682,JAM,74.175,3.782924999999999,7750.0,800.0,410.0,2906242.0,0.3487930875807804,0.57999998,4.436999847,2.235330123769418,2016,69,Serbia,5.39499998092651,1.06931757926941,1.25818979740143,0.65078467130661,0.208715528249741,0.220125883817673,0.0409037806093693,1.94708442687988,SRB,75.5390243902439,2.983791319335352,46900.0,12430.0,4590.0,7020858.0,1.6403880050143802,1.65,12.6225,-17.72200627395866,2017,69.0,Pakistan,5.472,0.652,0.81,0.424,0.334,0.216,0.113,PAK,67.114,3.167780800000003,208370.0,151020.0,60950.0,212228288.0,0.7056124995120479,3.3199999,1.1967301566792078e-07,3.1677807155572277,2018
70,70,Croatia,Central and Eastern Europe,5.488,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462,HRV,78.0219512195122,3.807471219512199,16940.0,3740.0,1630.0,4174349.0,0.9620196441739836,1.1900001,9.103500765,-4.950275347170687,2016,70,Jordan,5.33599996566772,0.991012394428253,1.23908889293671,0.604590058326721,0.418421149253845,0.172170460224152,0.11980327218771,1.79117655754089,JOR,74.292,2.496210944938627,26100.0,6160.0,1260.0,9785840.0,0.3712997135842425,1.15,8.7975,-0.7702982853187463,2017,70.0,Portugal,5.41,1.188,1.429,0.884,0.562,0.055,0.017,PRT,81.3243902439024,3.3343,49780.0,11320.0,3090.0,10283822.0,0.8141791508700725,0.050000001,3.7194343469772244e-08,3.334299969717141,2018
71,71,Somalia,Sub-Saharan Africa,5.44,0.0,0.33613,0.11466,0.56778,0.3118,0.27225,3.83772,SOM,56.324,2.4782560000000022,660.0,19490.0,6680.0,14185635.0,1.1689379232075652,0.28999999,2.2184999235,-0.11503269321223,2016,71,Hungary,5.32399988174438,1.2860119342804,1.34313309192657,0.687763452529907,0.175863519310951,0.0784016624093056,0.0366369374096394,1.71645927429199,HUN,75.8170731707317,2.45647227415221,46550.0,7140.0,5450.0,9787966.0,1.2821218270219588,1.21,9.2565,-9.41148841767655,2017,71.0,Serbia,5.398,0.975,1.369,0.685,0.288,0.134,0.043,SRB,75.890243902439,3.02043170731707,45540.0,12400.0,4120.0,6982604.0,1.5242899129708083,1.58,1.731016108030758e-06,3.0204290687466773,2018
72,72,Turkey,Middle East and Northern Africa,5.389,1.16492,0.87717,0.64718,0.23889,0.12348,0.04707,2.29074,TUR,76.86,2.989854000000002,374590.0,44510.0,35140.0,79827868.0,1.0217829073855442,1.54,11.781,-9.047770431909091,2016,72,Jamaica,5.31099987030029,0.925579309463501,1.36821806430817,0.641022384166718,0.474307239055634,0.233818337321281,0.0552677810192108,1.61232566833496,JAM,74.267,2.309702736759166,7190.0,790.0,410.0,2920848.0,0.3437202179827763,0.56999999,4.3604999235,0.8109107525398662,2017,72.0,Greece,5.358,1.154,1.202,0.879,0.131,0.0,0.044,GRC,81.7878048780488,2.9280034146341443,65290.0,9670.0,4450.0,10732882.0,1.0322137114305348,0.57999998,4.1340246235819977e-07,2.9280029879144545,2018
73,73,Indonesia,Southeastern Asia,5.314,0.95104,0.87625,0.49374,0.39237,0.00322,0.56521,2.03171,IDN,71.035,2.230499,494980.0,277450.0,91090.0,261556386.0,0.8831962488656813,1.36,10.404000000000002,-6.95827477319855,2016,73,Croatia,5.29300022125244,1.22255623340607,0.96798300743103,0.701288521289825,0.255772292613983,0.248002976179123,0.0431031100451946,1.85449242591858,HRV,77.8268292682927,2.2803278194985603,17480.0,3760.0,1760.0,4124531.0,1.03578561234799,1.16,8.873999999999999,-6.911233704477502,2017,73.0,Lebanon,5.358,0.965,1.179,0.785,0.503,0.214,0.136,LBN,78.875,2.823724999999997,27710.0,3250.0,740.0,6859408.0,0.3188916813376954,1.05,1.1710194232505197e-06,2.823724626571644,2018
74,74,Jordan,Middle East and Northern Africa,5.303,0.99673,0.86216,0.60712,0.36023,0.13297,0.14262,2.20142,JOR,74.184,2.2477751999999995,24860.0,6050.0,1300.0,9554286.0,0.3882232522164024,1.09,8.3385,-0.9894243886064724,2016,74,China,5.27299976348877,1.08116579055786,1.16083741188049,0.741415500640869,0.472787708044052,0.0288068410009146,0.0227942746132612,1.76493859291077,CHN,76.47,2.087629191398628,10017770.0,1239130.0,542100.0,1396215000.0,0.97264162217326,3.48,26.622,-23.8060360740979,2017,74.0,Montenegro,5.347,1.017,1.279,0.729,0.259,0.111,0.081,MNE,76.8414634146342,2.6663987804878104,2520.0,820.0,180.0,622227.0,0.8161947458044062,1.13,1.389283975140905e-05,2.666387441225001,2018
75,75,Azerbaijan,Central and Eastern Europe,5.291,1.12373,0.76042,0.54504,0.35327,0.17914,0.0564,2.2735,AZE,72.493,2.1095463000000025,32660.0,44820.0,3970.0,9757812.0,1.5101867176426067,0.67000002,5.125500153,-5.630915952335746,2016,75,Pakistan,5.26900005340576,0.72688353061676,0.672690689563751,0.402047783136368,0.23521526157856,0.315446019172668,0.124348066747189,2.79248929023743,PAK,66.947,1.8008746575355412,197700.0,147540.0,60070.0,207906210.0,0.7014725314051216,3.5699999,27.310499235,-17.356690374777546,2017,75.0,Croatia,5.321,1.115,1.161,0.737,0.38,0.12,0.039,HRV,78.0707317073171,2.5060704878048767,16580.0,3820.0,1790.0,4087843.0,1.0718133937550545,1.1,2.058542854997122e-06,2.506068281431073,2018
76,76,Philippines,Southeastern Asia,5.279,0.81217,0.87877,0.47036,0.54854,0.11757,0.21674,2.23484,PHL,70.802,1.9753758,124920.0,64990.0,13300.0,103663812.0,0.3619117289192884,1.09,8.3385,-1.0424251515934873,2016,76,Indonesia,5.26200008392334,0.995538592338562,1.27444469928741,0.492345720529556,0.443323463201523,0.611704587936401,0.0153171354904771,1.42947697639465,IDN,71.282,1.867588998222351,532920.0,283940.0,92500.0,264650969.0,0.8842791597633647,1.11,8.4915,-5.64126748690826,2017,76.0,Dominican Republic,5.302,0.982,1.441,0.614,0.578,0.12,0.106,DOM,73.892,2.231538399999997,25120.0,9200.0,3390.0,10627147.0,0.8029451616595389,0.22,1.5836799848538844e-07,2.231538272839179,2018
77,77,China,Eastern Asia,5.245,1.0278,0.79381,0.73561,0.44012,0.02745,0.04959,2.17087,CHN,76.21,1.8671450000000007,9814310.0,1242150.0,546990.0,1387790000.0,0.989633077935584,3.73,28.5345,-26.37154006235292,2016,77,Venezuela,5.25,1.12843120098114,1.43133759498596,0.617144227027893,0.153997123241425,0.0650196298956871,0.0644911229610443,1.78946375846863,VEN,72.246,1.80615,148740.0,72500.0,13030.0,29402480.0,1.2923363940992985,0.81999999,6.2729999235000005,-6.300676101321167,2017,77.0,Algeria,5.295,0.979,1.154,0.687,0.077,0.055,0.135,DZA,76.693,2.2624434999999994,151670.0,49550.0,12110.0,42228415.0,0.7874864595103258,0.079999998,1.449261083325055e-08,2.2624434885872646,2018
78,78,Bhutan,Southern Asia,5.196,0.8527,0.90836,0.49759,0.46074,0.1616,0.48546,1.82916,BTN,70.781,1.3873075999999984,1230.0,870.0,180.0,736706.0,0.6832159535074426,2.0799999,15.911999234999998,-9.484024129550225,2016,78,Montenegro,5.23699998855591,1.12112903594971,1.23837649822235,0.667464673519135,0.194989055395126,0.197911024093628,0.0881741940975189,1.72919154167175,MNE,76.4853658536585,1.8127030832011648,2230.0,830.0,180.0,622373.0,0.8067675421227516,1.15,8.7975,-5.284834368623741,2017,78.0,Morocco,5.254,0.779,0.797,0.669,0.46,0.026,0.074,MAR,76.453,1.941906199999997,66680.0,17670.0,9430.0,36029089.0,0.6271730073818348,0.28,5.9451961163936185e-08,1.941906162713332,2018
79,79,Kyrgyzstan,Central and Eastern Europe,5.185,0.56044,0.95434,0.55449,0.40212,0.04762,0.38432,2.28136,KGZ,70.9512195121951,1.3125975609756064,9700.0,4800.0,1850.0,6079500.0,0.7520478404289321,1.04,7.955999999999999,-4.670695057476977,2016,79,Morocco,5.2350001335144,0.878114581108093,0.774864435195923,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,2.45618939399719,MAR,76.218,1.7911240176200531,65930.0,17390.0,9300.0,35581257.0,0.6197682201793363,0.2,1.5300000000000002,0.8428786407456684,2017,79.0,China,5.246,0.989,1.142,0.799,0.597,0.029,0.103,CHN,76.704,1.8869184000000032,10313460.0,1238630.0,538790.0,1402760000.0,0.974598176000924,2.99,1.6306068037297897e-08,1.886918384108139,2018
80,80,Serbia,Central and Eastern Europe,5.177,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,2.27539,SRB,75.6878048780488,1.3396741463414608,46240.0,12400.0,4910.0,7058322.0,1.731839843180497,1.59,12.1635,-19.72555978618452,2016,80,Azerbaijan,5.23400020599365,1.15360176563263,1.15240025520325,0.540775775909424,0.398155838251114,0.0452693402767181,0.180987507104874,1.76248168945312,AZE,72.693,1.7010176974296376,31970.0,44230.0,3870.0,9854033.0,1.4588902386915612,0.76999998,5.890499847,-6.892575030372797,2017,80.0,Azerbaijan,5.201,1.024,1.161,0.603,0.43,0.031,0.176,AZE,72.864,1.4645663999999976,32020.0,43600.0,4160.0,9939771.0,1.5132057425248449,0.55000001,4.232994981976949e-07,1.4645657594607662,2018
81,81,Bosnia and Herzegovina,Central and Eastern Europe,5.163,0.93383,0.64367,0.70766,0.09511,0.0,0.29889,2.48406,BIH,76.998,1.2550674000000022,22340.0,3460.0,1210.0,3386263.0,0.9279547420136208,2.24,17.136000000000003,-14.64636505914541,2016,81,Dominican Republic,5.23000001907349,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,DOM,73.689,1.6948471405506396,23390.0,9100.0,3280.0,10513111.0,0.7793121777090622,0.25999999,1.9889999235,0.1447952787046964,2017,81.0,Tajikistan,5.199,0.474,1.166,0.598,0.292,0.187,0.034,TJK,70.879,1.4104920999999992,7330.0,5520.0,1980.0,9100847.0,0.5444785859068609,0.88,7.397113697219611e-07,1.4104916972429986,2018
82,82,Montenegro,Central and Eastern Europe,5.161,1.07838,0.74173,0.63533,0.15111,0.12721,0.17191,2.25531,MNE,76.4414634146341,1.2307075609756055,2110.0,830.0,180.0,622303.0,0.8092467255382974,1.08,8.262,-5.455288885421807,2016,82,Greece,5.22700023651123,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,GRC,81.2878048780488,1.845235093279576,66800.0,9460.0,4460.0,10754679.0,1.0196659725026191,0.64999998,4.972499847,-3.225053798980804,2017,82.0,Macedonia,5.185,0.959,1.239,0.691,0.394,0.173,0.052,MKD,76.6487804878049,1.4180024390243875,7370.0,2520.0,550.0,2076217.0,0.7473256886170854,1.95,7.184942614379903e-06,1.4179970695322008,2018
83,83,Dominican Republic,Latin America and Caribbean,5.155,1.02787,0.99496,0.57669,0.52259,0.12372,0.21286,1.69626,DOM,73.471,1.138800500000002,24460.0,8980.0,3210.0,10397738.0,0.776668377732531,0.23,1.7595000000000005,-0.2277475106203865,2016,83,Lebanon,5.22499990463257,1.07498753070831,1.12962424755096,0.735081076622009,0.288515985012054,0.264450758695602,0.037513829767704,1.69507384300232,LBN,78.833,1.77374174818994,29280.0,3170.0,760.0,6819373.0,0.3234118567805716,1.0700001,8.185500764999999,-0.8735462528974987,2017,83.0,Jordan,5.161,0.822,1.265,0.645,0.468,0.13,0.134,JOR,74.405,1.1979204999999968,24700.0,6300.0,1250.0,9965322.0,0.367343377214662,1.15,8.82811413419456e-07,1.1979201757050708,2018
84,84,Morocco,Middle East and Northern Africa,5.151,0.84058,0.38595,0.59471,0.25646,0.08404,0.04053,2.94891,MAR,75.974,1.1472073999999983,63080.0,17200.0,7940.0,35126274.0,0.5491276528129901,0.23999999,1.8359999235,0.139009071443614,2016,84,Portugal,5.19500017166138,1.3151752948761,1.36704301834106,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,1.10768270492554,PRT,81.4243902439025,1.587777007498415,53330.0,11510.0,3240.0,10300300.0,0.839438178720374,0.14,1.0710000000000002,0.6887387180888943,2017,84.0,Nigeria,5.155,0.689,1.172,0.048,0.462,0.201,0.032,NGA,54.332,0.8421460000000014,130670.0,127900.0,37420.0,195874685.0,0.4948292066781961,1.8099999,7.069060116165599e-08,0.8421459650202273,2018
85,85,Hungary,Central and Eastern Europe,5.145,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473,HUN,76.0634146341464,1.1029195121951194,44480.0,7200.0,5420.0,9814023.0,1.2776597434147543,1.01,7.7265,-8.76891849529898,2016,85,Bosnia and Herzegovina,5.18200016021729,0.982409417629242,1.0693359375,0.705186307430267,0.204403176903725,0.328867495059967,0.0,1.89217257499695,BIH,77.128,1.403730835723911,22650.0,3420.0,1210.0,3351534.0,0.9322643424097682,2.1199999,16.217999235,-13.715731556295488,2017,85.0,Kyrgyzstan,5.131,0.53,1.416,0.594,0.54,0.281,0.035,KGZ,71.4,0.9353400000000016,11000.0,4990.0,1990.0,6322800.0,0.7790700089593818,0.94999999,1.1494116409660276e-06,0.9353391045278644,2018
86,86,Pakistan,Southern Asia,5.132,0.68816,0.26135,0.40306,0.14622,0.1388,0.31185,3.18286,PAK,66.77,0.8813639999999978,180570.0,143280.0,57870.0,203631356.0,0.6935768716987347,3.76,28.764,-19.06868113754241,2016,86,Honduras,5.18100023269653,0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,0.236188873648643,0.0733454525470734,2.06581115722656,HND,74.898,1.3556555428504675,9000.0,8010.0,3120.0,9429016.0,0.8076024570076835,1.66,12.698999999999998,-8.900088058690104,2017,86.0,Bosnia and Herzegovina,5.129,0.915,1.078,0.758,0.28,0.216,0.0,BIH,77.262,0.9966797999999968,22540.0,3380.0,1090.0,3323929.0,0.8725979783151526,2.02,4.649016269601426e-06,0.9966757432777986,2018
87,87,Lebanon,Middle East and Northern Africa,5.129,1.12268,0.64184,0.76171,0.26228,0.03061,0.23693,2.07339,LBN,78.8,1.0165199999999963,27810.0,3100.0,740.0,6714281.0,0.3208717602265711,0.99000001,7.5735000765,-1.4136023006226293,2016,87,Macedonia,5.17500019073486,1.06457793712616,1.20789301395416,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518,1.6174693107605,MKD,75.9536585365854,1.3291904730912851,7860.0,2520.0,570.0,2074502.0,0.7617203224045592,1.95,14.9175,-10.033772436378726,2017,87.0,Mongolia,5.125,0.914,1.517,0.575,0.395,0.253,0.032,MNG,69.689,0.8711125,21320.0,17860.0,13190.0,3170214.0,9.511886220285522,2.3800001,5.743145656728536e-06,0.8710578718519666,2018
88,88,Portugal,Western Europe,5.123,1.27607,0.94367,0.79363,0.44727,0.01521,0.11691,1.53015,PRT,81.1243902439025,0.9978300000000024,48760.0,11380.0,3160.0,10325452.0,0.8204295604294592,0.11,0.8415,0.3074385248986125,2016,88,Somalia,5.15100002288818,0.0226431842893362,0.721151351928711,0.113989137113094,0.602126955986023,0.291631311178207,0.282410323619843,3.11748456954956,SOM,56.709,0.8563060297965803,660.0,19400.0,6600.0,14589165.0,1.119275766144036,0.28999999,2.2184999235,-1.6268071717693675,2017,88.0,Vietnam,5.103,0.715,1.365,0.702,0.618,0.177,0.079,VNM,75.317,0.7757650999999981,257860.0,87750.0,24080.0,95545959.0,0.673064883927677,1.84,1.4732177213271785e-07,0.7757650008428867,2018
89,89,Macedonia,Central and Eastern Europe,5.121,1.0193,0.78236,0.64738,0.27668,0.07047,0.23507,2.08947,MKD,75.4,0.9123400000000036,7390.0,2490.0,580.0,2072490.0,0.7723853633342997,1.9400001,14.841000765,-10.550631768119144,2016,89,Vietnam,5.07399988174438,0.788547575473785,1.27749133110046,0.652168989181519,0.571055591106415,0.234968051314354,0.0876332372426987,1.46231865882874,VNM,75.241,0.556782510232892,222130.0,88650.0,23790.0,94600643.0,0.6653019629228373,2.0699999,15.835499235,-9.978606214675697,2017,89.0,Indonesia,5.093,0.899,1.215,0.522,0.538,0.484,0.018,IDN,71.509,0.6650336999999998,583110.0,287500.0,95690.0,267670549.0,0.9113523954330934,1.3099999,3.743967826284841e-08,0.6650336658792594,2018
90,90,Vietnam,Southeastern Asia,5.061,0.74037,0.79117,0.66157,0.55954,0.11556,0.25075,1.9418,VNM,75.172,0.4585491999999995,223870.0,89260.0,23590.0,93640435.0,0.6718003012720422,2.0799999,15.911999234999998,-10.231136679913504,2016,90,Nigeria,5.07399988174438,0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,0.230947196483612,0.0261215660721064,2.36539053916931,NGA,53.95,0.3992293620109319,112920.0,126830.0,37290.0,190873247.0,0.4997730858084351,1.75,13.3875,-6.291482824249495,2017,90.0,Bhutan,5.082,0.796,1.335,0.527,0.541,0.364,0.171,BTN,71.46,0.5859719999999988,1380.0,860.0,190.0,754396.0,0.6981517914408671,2.3099999,2.3424699010864323e-05,0.5859556460044204,2018
91,91,Tunisia,Middle East and Northern Africa,5.045,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,2.68413,TUN,76.115,0.3425174999999994,28990.0,6290.0,3340.0,11303942.0,0.7075102768511549,0.27000001,2.0655000765,-1.1188450309605973,2016,91,Tajikistan,5.04099988937378,0.524713635444641,1.27146327495575,0.529235124588013,0.471566706895828,0.248997643589973,0.146377146244049,1.84904932975769,TJK,70.647,0.2896519184589449,6370.0,5490.0,1970.0,8880270.0,0.5487579255615692,1.2,9.18,-4.7479458381962605,2017,91.0,Somalia,4.982,0.0,0.712,0.115,0.674,0.238,0.282,SOM,57.068,-0.1027223999999988,690.0,19430.0,6570.0,15008225.0,1.0954430248909646,0.34999999,1.7840217104287818e-07,-0.1027225954294127,2018
92,92,Greece,Western Europe,5.033,1.24886,0.75473,0.80029,0.05822,0.04127,0.0,2.12944,GRC,81.3878048780488,0.268579756097564,66850.0,9400.0,4400.0,10775971.0,1.0100012294758638,0.62,4.743,-4.5218560753064585,2016,92,Bhutan,5.01100015640259,0.885416388511658,1.34012651443481,0.495879292488098,0.501537680625916,0.474054545164108,0.173380389809608,1.14018440246582,BTN,71.129,0.07824301247598,1330.0,870.0,180.0,745563.0,0.6729291768699736,2.0999999,16.064999235,-10.732363699149325,2017,92.0,Cameroon,4.975,0.535,0.891,0.182,0.454,0.183,0.043,CMR,58.921,-0.147302500000002,8620.0,14960.0,62710.0,25216261.0,5.269085055483264,2.49,7.554054108180433e-07,-0.147306480295363,2018
93,93,Tajikistan,Central and Eastern Europe,4.996,0.48835,0.75602,0.53119,0.43408,0.13509,0.25998,2.39106,TJK,70.397,-0.0281587999999969,5960.0,5400.0,1940.0,8663575.0,0.5560972747687192,1.0700001,8.185500764999999,-4.580093468033763,2016,93,Kyrgyzstan,5.00400018692017,0.596220076084137,1.39423859119415,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387,1.53672313690186,KGZ,71.2,0.0284813308716073,9340.0,4880.0,1850.0,6198200.0,0.7357159656229479,1.0700001,8.185500764999999,-5.993722268557746,2017,93.0,Bulgaria,4.933,1.054,1.515,0.712,0.359,0.064,0.009,BGR,74.9634146341464,-0.5022548780487822,41130.0,6910.0,4050.0,7025037.0,1.379761423346413,1.3,1.4156509068920206e-06,-0.5022568313092924,2018
94,94,Mongolia,Eastern Asia,4.907,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586,MNG,69.321,-0.6446852999999998,18170.0,17010.0,12730.0,3056358.0,9.45160607562009,3.1800001,24.327000765,-230.5739135320885,2016,94,Nepal,4.96199989318848,0.479820191860199,1.17928326129913,0.504130780696869,0.440305948257446,0.394096165895462,0.0729755461215973,1.8912410736084,NPL,70.169,-0.2666429494857538,11030.0,30510.0,7960.0,27632682.0,0.7511419812555029,3.9000001,29.835000765,-22.6769645348673,2017,94.0,Nepal,4.88,0.425,1.228,0.539,0.526,0.302,0.078,NPL,70.478,-0.8457360000000007,12030.0,30800.0,8330.0,28095712.0,0.7755719163743882,4.29,1.1680963984824445e-06,-0.845736905942763,2018
95,95,Laos,Southeastern Asia,4.876,0.68042,0.5497,0.38291,0.52168,0.22423,0.43079,2.08637,LAO,66.924,-0.8298575999999979,15360.0,7850.0,2850.0,6845848.0,1.0386117211703905,2.29,17.5185,-19.02477703732348,2016,95,Mongolia,4.95499992370605,1.02723586559296,1.4930112361908,0.557783484458923,0.394143968820572,0.338464230298996,0.0329022891819477,1.11129236221313,MNG,69.509,-0.3127910303116153,19470.0,17950.0,13240.0,3113788.0,9.618004240705565,2.9000001,22.185000765,-213.68822246813775,2017,95.0,Venezuela,4.806,0.996,1.469,0.657,0.133,0.056,0.052,VEN,72.128,-1.3992831999999995,138160.0,72340.0,13540.0,28887117.0,1.3625928711200823,0.64999998,1.7213555257175718e-07,-1.3992834345506766,2018
96,96,Nigeria,Sub-Saharan Africa,4.875,0.75216,0.64498,0.05108,0.27854,0.0305,0.23219,2.88586,NGA,53.541,-0.6692625,108420.0,126910.0,36210.0,185960244.0,0.503179172982066,1.77,13.5405,-7.482560091763665,2016,96,South Africa,4.8289999961853,1.05469870567322,1.38478863239288,0.187080070376396,0.479246735572815,0.139362379908562,0.0725094974040985,1.51090860366821,ZAF,63.538,-1.0864998242378403,435140.0,44990.0,19150.0,57009751.0,0.8539499901377078,1.61,12.3165,-11.60417487776892,2017,96.0,Gabon,4.758,1.036,1.164,0.404,0.356,0.032,0.052,GAB,66.187,-1.6017254,4610.0,1120.0,430.0,2119275.0,0.5121092239586653,1.7,6.136532540609406e-06,-1.601728542574917,2018
97,97,Honduras,Latin America and Caribbean,4.871,0.69429,0.75596,0.58383,0.26755,0.06906,0.2044,2.29551,HND,74.701,-0.9636428999999966,9400.0,7970.0,3050.0,9270794.0,0.8091660488228282,1.5599999,11.933999234999998,-10.6202299076396,2016,97,Tunisia,4.80499982833862,1.00726580619812,0.868351459503174,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,1.89025115966797,TUN,76.31,-1.488046309947988,29890.0,6330.0,3240.0,11433438.0,0.6792947209984328,0.43000001,3.2895000765,-3.7225863466383786,2017,97.0,South Africa,4.724,0.94,1.41,0.33,0.516,0.103,0.056,ZAF,63.857,-1.7624531999999988,433250.0,45140.0,18820.0,57792520.0,0.8393707764523682,1.61,2.1311581498782203e-07,-1.762453378883186,2018
98,98,Iran,Middle East and Northern Africa,4.813,1.11758,0.38857,0.64232,0.22544,0.0557,0.38538,1.99817,IRN,76.047,-1.4220789000000025,605760.0,143250.0,37260.0,79563991.0,1.2740072975840755,1.02,7.803,-11.363157843048544,2016,98,Egypt,4.7350001335144,0.989701807498932,0.997471392154694,0.520187258720398,0.282110154628754,0.128631442785263,0.114381365478039,1.70216107368469,EGY,71.656,-1.8988830432892163,238690.0,56050.0,22050.0,96442590.0,0.569288898134117,1.36,10.404000000000002,-7.821764739476571,2017,98.0,Iran,4.707,1.059,0.771,0.691,0.459,0.282,0.129,IRN,76.479,-2.240834700000001,629290.0,149690.0,37580.0,81800204.0,1.2675593743410452,1.13,1.0567822055798297e-07,-2.24083483395342,2018
99,99,Zambia,Sub-Saharan Africa,4.795,0.61202,0.6376,0.23573,0.42662,0.11479,0.17866,2.58991,ZMB,62.464,-1.2805120000000003,5590.0,17850.0,15170.0,16363449.0,2.0764164151026283,1.49,11.3985,-24.94854450754731,2016,99,Bulgaria,4.71400022506714,1.1614590883255,1.43437945842743,0.708217680454254,0.289231717586517,0.113177694380283,0.0110515309497714,0.996139287948608,BGR,74.8146341463415,-2.1396968527537967,44040.0,7030.0,4050.0,7075947.0,1.3608721920314166,1.39,10.6335,-16.610531306719864,2017,99.0,Ghana,4.657,0.592,0.896,0.337,0.499,0.212,0.029,GHA,63.78,-2.187654,16110.0,21350.0,5790.0,29767108.0,0.5102869466648463,0.79000002,2.0302611032956242e-07,-2.1876541036015738,2018
100,100,Nepal,Southern Asia,4.793,0.44626,0.69699,0.50073,0.37012,0.07008,0.3816,2.32694,NPL,69.848,-1.445853599999999,9340.0,29720.0,7940.0,27263430.0,0.7587832653798066,4.25,32.5125,-26.11579451566096,2016,100,Sierra Leone,4.70900011062622,0.36842092871666,0.984136044979095,0.0055647538974881,0.318697690963745,0.293040901422501,0.0710951760411263,2.66845989227295,SLE,53.895,-1.5683439037799884,970.0,4740.0,1620.0,7488427.0,0.5355501643313983,0.64999998,4.972499847,-4.231367013978692,2017,100.0,Senegal,4.631,0.429,1.117,0.433,0.406,0.138,0.082,SEN,67.665,-2.496838499999999,9860.0,10750.0,7820.0,15854324.0,1.127894689345391,0.029999999,1.4475545747015134e-08,-2.4968385163268905,2018
101,101,Albania,Central and Eastern Europe,4.655,0.9553,0.50163,0.73007,0.31866,0.05301,0.1684,1.92816,ALB,78.194,-2.6976929999999983,4930.0,3250.0,1250.0,2876101.0,1.0706621619425265,0.79000002,6.043500153,-9.168239939510968,2016,101,Cameroon,4.69500017166138,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.236298456788063,0.0513066314160824,2.3336455821991,CMR,58.511,-1.784584495592102,8320.0,14800.0,62680.0,24566070.0,5.349485515470727,2.52,19.278,-104.91196626283676,2017,101.0,Laos,4.623,0.72,1.034,0.441,0.626,0.23,0.174,LAO,67.61,-2.548896999999999,18790.0,7610.0,2740.0,7061498.0,0.9787278370788948,1.85,2.00417815030182e-06,-2.548898961544945,2018
102,102,Bangladesh,Southern Asia,4.643,0.54177,0.24749,0.52989,0.39778,0.12583,0.19132,2.60904,BGD,71.785,-2.5627245000000016,73740.0,80240.0,27270.0,157977151.0,0.4321098549516524,6.2399998,47.73599847,-23.189919874844005,2016,102,Iran,4.69199991226196,1.15687310695648,0.711551249027252,0.639333188533783,0.249322608113289,0.387242913246155,0.048761073499918,1.49873495101929,IRN,76.271,-2.3491474691868035,620780.0,146030.0,37210.0,80673888.0,1.255554706451682,1.24,9.486,-14.25933941458746,2017,102.0,Tunisia,4.592,0.9,0.906,0.69,0.271,0.04,0.063,TUN,76.505,-3.1214040000000027,29980.0,6420.0,3320.0,11565203.0,0.6940915114464592,0.31999999,2.116694297108317e-07,-3.121404146917957,2018
